astronautics and aeronautics :4258
by goddard space :38
but it is :38
be placed in :38
be launched into :38
atsst trans • :38
at white house :38
at lewis research :38
astronaut john h :38
area of the :38
apollo program director :38
apogee perigee period :38
and urban development :38
and space act :38
and a half :38
and 654° inclination :38
aerobee 170 sounding :38
act of 1958 :38
a press conference :38
a ground station :38
8 astronautics and :38
000 mi from :38
would provide the :37
within the next :37
with more than :37
will have to :37
the soviet unions :37
the naval research :37
the form of :37
the area of :37
that would have :37
that might be :37
text • nasa :37
space shuttle would :37
space program in :37
space probes and :37
space act of :37
sir bernard lovell :37
should not be :37
separated from the :37
see nasa office :37
rest of the :37
republic of germany :37
president nixon announced :37
placed in orbit :37
performance of the :37
of the vehicle :37
of the second :37
of the manned :37
of the astronauts :37
of solar energy :37
of a manned :37
nuclear propulsion office :37
nasa administrator said :37
more than half :37
mississippi test facility :37
march astronautics and :37
made the first :37
launch vehicle was :37
it should be :37
in view of :37
in letter to :37
in fy 1973 :37
in excess of :37
ib launch vehicle :37
had participated in :37
had decided to :37
h white ii :37
global atmospheric research :37
general accounting office :37
fred w haise :37
former director of :37
for nasa by :37
fly on the :37
flight tests of :37
first of two :37
dr robert a :37
design and construction :37
dept of transportation :37
cosmic rays and :37
contract to develop :37
cents per share :37
cent of the :37
by ussr into :37
by the president :37
by end of :37
been scheduled for :37
be completed by :37
at langley research :37
as saying that :37
apollo 8 astronaut :37
and total weight :37
and return to :37
and general electric :37
and evaluation of :37
and control system :37
an increase of :37
an article in :37
american society of :37
ahead of the :37
aerospace daily reported :37
adjudged successful by :37
• washington post :36
• faa announced :36
• aerobee 150 :36
would be an :36
will be the :36
weight 2000 kg :36
uses of space :36
univ of wisconsin :36
under direction of :36
un general assembly :36
total weight 2000 :36
to the public :36
to set up :36
to launch the :36
to be built :36
the us was :36
the test was :36
the space agency :36
the marshall star :36
the floor of :36
the first space :36
the external tank :36
the earths magnetic :36
the atomic energy :36
submitted to senate :36
states and the :36
scheduled to be :36
satellite had been :36
said that he :36
s s launched :36
rocket from wallops :36
plans to launch :36
performance was satisfactory :36
percent of the :36
over the indian :36
on the launch :36
office of aeronautics :36
of the upper :36
of the same :36
of the library :36
of the interior :36
of the human :36
of the contract :36
of flight was :36
of air force :36
october astronautics and :36
news agency tass :36
negotiations leading to :36
national detudes spatiales :36
nasa would be :36
nasa for the :36
nasa dly actv :36
nasa administrator and :36
mars and venus :36
life on mars :36
is in the :36
into the atmosphere :36
into orbit by :36
in the history :36
in testimony before :36
in geosynchronous orbit :36
in fy 1971 :36
in connection with :36
he did not :36
from new york :36
for the future :36
for the development :36
for development and :36
development of space :36
dept of agriculture :36
corp of america :36
contractor for the :36
christopher c kraft :36
better understanding of :36
became the first :36
be ready for :36
at this time :36
as the first :36
around the sun :36
and st mi :36
american geophysical union :36
a contract to :36
22 astronautics and :36
• apollo 11 :35
x15 no 2 :35
would lead to :35
would be sent :35
would be selected :35
would be compared :35
with respect to :35
with data from :35
we will have :35
we have to :35
was similar to :35
was placed in :35
us supersonic transport :35
un committee on :35
two unidentified satellites :35
to the united :35
to operate in :35
to general dynamics :35
the wall street :35
the soviet space :35
the process of :35
the point of :35
the other two :35
the needs of :35
the moon or :35
the formation of :35
the creation of :35
the basis for :35
the air forces :35
system and the :35
submitted to the :35
soviet news agency :35
set up a :35
section of the :35
rpts srl • :35
rockets were launched :35
remain in orbit :35
pm local time :35
only a few :35
of us and :35
of the spacelab :35
of the skylab :35
of the rocket :35
of the ionosphere :35
of the engine :35
of space sciences :35
of a large :35
north american air :35
nikecajun sounding rockets :35
mueller nasa associate :35
msfc reported that :35
missiles space co :35
missile systems organization :35
million for construction :35
milky way galaxy :35
may have been :35
marshall star reported :35
made by the :35
lockheed missiles space :35
lannan w star :35
jupiter and saturn :35
it to the :35
it might be :35
into a transfer :35
information about the :35
in space would :35
in space science :35
in recognition of :35
in fy 1972 :35
half of the :35
had joined nasa :35
had been director :35
government and industry :35
go to the :35
from kennedy space :35
found to be :35
for use of :35
for the air :35
first spacecraft to :35
elliptical transfer orbit :35
elements of the :35
e mueller nasa :35
designed to provide :35
coverage of the :35
cooperation with the :35
control center at :35
contract to provide :35
charles m duke :35
chairman of house :35
but did not :35
boeing co and :35
being developed by :35
before the end :35
be used on :35
at least one :35
astronaut neil a :35
associated with the :35
as one of :35
as high as :35
as chairman of :35
and that it :35
and for the :35
analysis of the :35
an interview with :35
about the same :35
14 astronautics and :35
1 • nasa :35
1 atsst trans :35
• the ussr :34
• nikeapache sounding :34
would carry a :34
would be managed :34
would be for :34
work in space :34
william a anders :34
washington post editorial :34
was cited for :34
van allen belts :34
ussr into orbit :34
to the surface :34
to search for :34
to reach the :34
to general electric :34
to fly in :34
to evaluate the :34
to build the :34
to and from :34
tiros operational satellite :34
times editorial commented :34
this is not :34
the worlds largest :34
the viking 1 :34
the ussr and :34
the smithsonian institution :34
the second stage :34
the nasa program :34
the library of :34
the first three :34
the failure of :34
the establishment of :34
the crew had :34
the course of :34
the appointment of :34
stated that the :34
spacecraft in orbit :34
space transportation systems :34
space station program :34
