objective continuation of outer space investigations :522
longrange telephone and telegraph radio communications :9
list does not include all sources :9
liftingbody vehicle piloted by maj jerauld :9
lbs weight in earth orbit including :9
launched from white sands n mex :9
launched by nasa from churchill re :9
ksc launch complex 39 pad a :9
interest in commercial and other nonaerospace :9
intended to provide an accurate and :9
instruments functioned satisfactorily nasa proj off :9
information on technology used by nasa :9
include tech briefs technology utilization reports :9
include all sources provided in the :9
in the chronology for some of :9
in the chronology entries themselves are :9
in previous years the remarks column :9
in earth orbit including sivb stage :9
in commercial and other nonaerospace applications :9
in air force and space digest :9
in abbreviated form are listed below :9
house committee on appropriations subcommittee on :9
health education and welfare dept of :9
have cautioned in previous years the :9
had been a member of the :9
government printing office washington dc 20402 :9
goddard space flight center public information :9
gerald p carr dr edward g :9
fy 1971 independent offices and hud :9
functioned satisfactorily nasa proj off • :9
from vandenberg afb by titan iiibagena :9
from churchill research range carried univ :9
for the widest practicable and appropriate :9
for sources cited in the text :9
for some of the references cited :9
for saturn v launch vehicle and :9
flights all in earth orbit with :9
exploration and use of outer space :9
equipment was said to be functioning :9
entries themselves are crossreferenced in the :9
earth resources technology satellite launched july :9
earth resources technology satellite launched 23 :9
during period of maximum solar activity :9
dr william h pickering director of :9
dr robert r gilruth director of :9
dr robert a frosch nasa administrator :9
dr george m low deputy administrator :9
does not include all sources provided :9
director of the national science foundation :9
director of nasa marshall space flight :9
description unavailable total weight 2000 kg :9
description deltawinged vehicle 37 m long :9
deputy associate administrator for industry affairs :9
dept of health education and welfare :9
date name nasa code general mission :9
data would be compared with data :9
country international designation vehicle payload data :9
cosmonauts andrian g nikolayev and vitaly :9
column of these appendixes is never :9
collins and edwin e aldrin jr :9
churchill research range carried univ of :9
chronology for some of the references :9
chronology entries themselves are crossreferenced in :9
charles a berry nasa director of :9
cautioned in previous years the remarks :9
